source_input,follow_input,target_output,follow_output
"['Believe', 'me', 'when', 'I', 'say', 'that', 'some', 'of', 'you', 'people', 'standing', 'here', 'will', 'see', 'God', ""'s"", 'kingdom', 'before', 'you', 'die', '.', ""''""]","['When', 'I', 'say', 'that', 'some', 'of', 'you', 'people', 'standing', 'here', 'will', 'see', 'God', ""'s"", 'kingdom', 'before', 'you', 'die', '.', ""''"", ',', 'believe', 'me', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'IN', 'PRP', 'NNS', 'VBG', 'RB', 'MD', 'VB', 'NNP', 'POS', 'NN', 'IN', 'PRP', 'VBP', '.', ""''"", ',', 'VB', 'PRP', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'IN', 'PRP', 'NNS', 'VBG', 'RB', 'MD', 'VB', 'NNP', 'POS', 'NN', 'IN', 'PRP', 'VBP', '.', ""''"", ',', 'VB', 'PRP', '.']"
"['Two', 'years', 'ago', ',', 'Tokyo', ""'s"", 'biggest', 'fall', 'came', 'the', 'day', 'after', 'New', 'York', ""'s"", '22.6', '%', 'Black', 'Monday', 'plunge', ',', 'when', 'the', 'Nikkei', 'average', 'fell', '14.9', '%', '.']","['When', 'the', 'Nikkei', 'average', 'fell', '14.9', '%', ',', 'two', 'years', 'ago', ',', 'Tokyo', ""'s"", 'biggest', 'fall', 'came', 'the', 'day', 'after', 'New', 'York', ""'s"", '22.6', '%', 'Black', 'Monday', 'plunge', '.']","['WRB', 'DT', 'NNP', 'NN', 'VBD', 'CD', 'NN', ',', 'CD', 'NNS', 'RB', ',', 'NNP', 'POS', 'JJS', 'NN', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'CD', 'NN', 'NNP', 'NNP', 'NN', '.']","['WRB', 'DT', 'NNP', 'NN', 'VBD', 'CD', 'NN', ',', 'CD', 'NNS', 'RB', ',', 'NNP', 'POS', 'JJS', 'NN', 'VBD', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'CD', 'NN', 'NNP', 'NNP', 'NN', '.']"
"['When', 'Jehu', 'came', 'to', 'Jezreel', ',', 'Jezebel', 'heard', 'the', 'news', '.']","['Jezebel', 'heard', 'the', 'news', ',', 'when', 'Jehu', 'came', 'to', 'Jezreel', '.']","['NNP', 'VBD', 'DT', 'NN', ',', 'WRB', 'NNP', 'VBD', 'TO', 'NNP', '.']","['NNP', 'VBD', 'DT', 'NN', ',', 'WRB', 'NNP', 'VBD', 'TO', 'NNP', '.']"
"['So', ',', 'with', 'this', 'bridge', ',', 'when', 'some', 'old', 'friends', ',', 'friends', 'from', 'mainland', 'China', 'or', 'from', 'foreign', 'countries', 'come', 'to', 'our', 'place', ',', 'it', 'seems', 'they', 'can', 'basically', 'enjoy', 'a', 'complete', 'tour', 'with', 'great', 'convenience', 'in', 'several', 'days', ',', 'before', ',', 'ha', ',', 'going', 'home', '.']","['When', 'some', 'old', 'friends', ',', 'so', ',', 'with', 'this', 'bridge', ',', 'friends', 'from', 'mainland', 'China', 'or', 'from', 'foreign', 'countries', 'come', 'to', 'our', 'place', ',', 'it', 'seems', 'they', 'can', 'basically', 'enjoy', 'a', 'complete', 'tour', 'with', 'great', 'convenience', 'in', 'several', 'days', ',', 'before', ',', 'ha', ',', 'going', 'home', '.']","['WRB', 'DT', 'JJ', 'NNS', ',', 'RB', ',', 'IN', 'DT', 'NN', ',', 'NNS', 'IN', 'JJ', 'NNP', 'CC', 'IN', 'JJ', 'NNS', 'VBP', 'TO', 'PRP$', 'NN', ',', 'PRP', 'VBZ', 'PRP', 'MD', 'RB', 'VB', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NNS', ',', 'IN', ',', 'NN', ',', 'VBG', 'NN', '.']","['WRB', 'DT', 'JJ', 'NNS', ',', 'RB', ',', 'IN', 'DT', 'NN', ',', 'NNS', 'IN', 'JJ', 'NNP', 'CC', 'IN', 'JJ', 'NNS', 'VBP', 'TO', 'PRP$', 'NN', ',', 'PRP', 'VBZ', 'PRP', 'MD', 'RB', 'VB', 'DT', 'JJ', 'NN', 'IN', 'JJ', 'NN', 'IN', 'JJ', 'NNS', ',', 'IN', ',', 'NN', ',', 'VBG', 'NN', '.']"
"['When', 'the', 'company', 'asked', 'members', 'in', 'a', 'mailing', 'which', 'cars', 'they', 'would', 'like', 'to', 'get', 'information', 'about', 'for', 'possible', 'future', 'purchases', ',', 'Buick', 'came', 'in', 'fourth', 'among', 'U.S.', 'cars', 'and', 'in', 'the', 'top', '10', 'of', 'all', 'cars', ',', 'the', 'spokeswoman', 'says', '.']","['Buick', 'came', 'in', 'fourth', 'among', 'U.S.', 'cars', 'and', 'in', 'the', 'top', '10', 'of', 'all', 'cars', ',', 'the', 'spokeswoman', 'says', ',', 'when', 'the', 'company', 'asked', 'members', 'in', 'a', 'mailing', 'which', 'cars', 'they', 'would', 'like', 'to', 'get', 'information', 'about', 'for', 'possible', 'future', 'purchases', '.']","['NNP', 'VBD', 'IN', 'JJ', 'IN', 'NNP', 'NNS', 'CC', 'IN', 'DT', 'JJ', 'CD', 'IN', 'DT', 'NNS', ',', 'DT', 'NN', 'VBZ', ',', 'WRB', 'DT', 'NN', 'VBD', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'NNS', 'PRP', 'MD', 'VB', 'TO', 'VB', 'NN', 'IN', 'IN', 'JJ', 'NN', 'NNS', '.']","['NNP', 'VBD', 'IN', 'JJ', 'IN', 'NNP', 'NNS', 'CC', 'IN', 'DT', 'JJ', 'CD', 'IN', 'DT', 'NNS', ',', 'DT', 'NN', 'VBZ', ',', 'WRB', 'DT', 'NN', 'VBD', 'NNS', 'IN', 'DT', 'NN', 'WDT', 'NNS', 'PRP', 'MD', 'VB', 'TO', 'VB', 'NN', 'IN', 'IN', 'JJ', 'NN', 'NNS', '.']"
"['Well', ',', 'I', 'am', 'very', 'confident', ',', 'that', 'when', 'our', 'tourists', 'come', 'to', 'Disneyland', ',', 'they', 'will', 'certainly', 'return', 'home', 'very', 'satisfied', '.']","['When', 'our', 'tourists', 'come', 'to', 'Disneyland', ',', 'well', ',', 'I', 'am', 'very', 'confident', ',', 'that', ',', 'they', 'will', 'certainly', 'return', 'home', 'very', 'satisfied', '.']","['WRB', 'PRP$', 'NNS', 'VBP', 'TO', 'NNP', ',', 'RB', ',', 'PRP', 'VBP', 'RB', 'JJ', ',', 'IN', ',', 'PRP', 'MD', 'RB', 'VB', 'NN', 'RB', 'JJ', '.']","['WRB', 'PRP$', 'NNS', 'VBP', 'TO', 'NNP', ',', 'RB', ',', 'PRP', 'VBP', 'RB', 'JJ', ',', 'IN', ',', 'PRP', 'MD', 'RB', 'VB', 'NN', 'RB', 'JJ', '.']"
"['In', 'the', 'past', ',', 'they', 'say', ',', 'the', 'strongest', 'dividend', 'growth', 'has', 'often', 'come', 'at', 'times', 'when', 'the', 'stock', '-', 'market', 'party', 'was', 'almost', 'over', '.']","['When', 'the', 'stock', '-', 'market', 'party', 'was', 'almost', 'over', ',', 'in', 'the', 'past', ',', 'they', 'say', ',', 'the', 'strongest', 'dividend', 'growth', 'has', 'often', 'come', 'at', 'times', '.']","['WRB', 'DT', 'NN', ':', 'NN', 'NN', 'VBD', 'RB', 'IN', ',', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', ',', 'DT', 'JJS', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'NNS', '.']","['WRB', 'DT', 'NN', ':', 'NN', 'NN', 'VBD', 'RB', 'IN', ',', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', ',', 'DT', 'JJS', 'NN', 'NN', 'VBZ', 'RB', 'VBN', 'IN', 'NNS', '.']"
"['He', 'spoke', 'up', 'again', 'when', 'the', 'Sony', 'bid', 'for', 'Columbia', 'was', 'announced', '.']","['When', 'the', 'Sony', 'bid', 'for', 'Columbia', 'was', 'announced', ',', 'he', 'spoke', 'up', 'again', '.']","['WRB', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'VBD', 'VBN', ',', 'PRP', 'VBD', 'RP', 'RB', '.']","['WRB', 'DT', 'NNP', 'NN', 'IN', 'NNP', 'VBD', 'VBN', ',', 'PRP', 'VBD', 'RP', 'RB', '.']"
"['``', 'We', ""'ve"", 'had', 'two', 'more', 'years', 'of', 'significant', 'accumulation', 'of', 'debt', '...', 'just', 'at', 'the', 'time', 'when', 'earnings', 'are', 'being', 'squeezed', ',', ""''"", 'Mr.', 'Chimerine', 'notes', '.']","['When', 'earnings', 'are', 'being', 'squeezed', ',', '``', 'We', ""'ve"", 'had', 'two', 'more', 'years', 'of', 'significant', 'accumulation', 'of', 'debt', '...', 'just', 'at', 'the', 'time', ',', ""''"", 'Mr.', 'Chimerine', 'notes', '.']","['WRB', 'NNS', 'VBP', 'VBG', 'VBN', ',', '``', 'PRP', 'VBP', 'VBD', 'CD', 'JJR', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NN', ':', 'RB', 'IN', 'DT', 'NN', ',', ""''"", 'NNP', 'NNP', 'VBZ', '.']","['WRB', 'NNS', 'VBP', 'VBG', 'VBN', ',', '``', 'PRP', 'VBP', 'VBD', 'CD', 'JJR', 'NNS', 'IN', 'JJ', 'NN', 'IN', 'NN', ':', 'RB', 'IN', 'DT', 'NN', ',', ""''"", 'NNP', 'NNP', 'VBZ', '.']"
"['I', 'mean', 'usually', 'when', 'you', 'think', 'of', 'this', 'kind', 'of', 'adoption', 'that', 'means', 'saving', 'an', 'animal', 'not', 'eventually', 'eating', 'it', '.']","['When', 'you', 'think', 'of', 'this', 'kind', 'of', 'adoption', 'that', 'means', 'saving', 'an', 'animal', 'not', 'eventually', 'eating', 'it', ',', 'I', 'mean', 'usually', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'VBZ', 'VBG', 'DT', 'NN', 'RB', 'RB', 'VBG', 'PRP', ',', 'PRP', 'VBP', 'RB', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', 'IN', 'NN', 'IN', 'VBZ', 'VBG', 'DT', 'NN', 'RB', 'RB', 'VBG', 'PRP', ',', 'PRP', 'VBP', 'RB', '.']"
"['I', 'was', ""n't"", 'in', 'a', 'position', 'that', 'my', 'dear', 'friend', 'was', 'in', 'when', 'he', 'was', 'killed', 'outside', 'Bagdad', 'airport', 'but', 'I', 'had', 'long', 'thought', 'and', 'I', 'was', 'in', 'Iraq', 'in', 'the', 'previous', 'war', 'that', 'really', 'all', 'the', 'talk', 'that', 'had', 'been', 'about', 'the', 'rush', 'to', 'war', ',', 'the', 'push', 'for', 'war', ',', 'the', 'drive', 'for', 'war', ',', 'all', 'that', 'propaganda', ',', 'was', 'essentially', 'nonsensical', 'because', 'in', '1990', ',', 'Saddam', 'Hussein', 'made', 'the', 'only', 'self', 'criticism', '.']","['When', 'he', 'was', 'killed', 'outside', 'Bagdad', 'airport', 'but', 'I', 'had', 'long', 'thought', 'and', 'I', 'was', 'in', 'Iraq', 'in', 'the', 'previous', 'war', 'that', 'really', 'all', 'the', 'talk', 'that', 'had', 'been', 'about', 'the', 'rush', 'to', 'war', ',', 'I', 'was', ""n't"", 'in', 'a', 'position', 'that', 'my', 'dear', 'friend', 'was', 'in', ',', 'the', 'push', 'for', 'war', ',', 'the', 'drive', 'for', 'war', ',', 'all', 'that', 'propaganda', ',', 'was', 'essentially', 'nonsensical', 'because', 'in', '1990', ',', 'Saddam', 'Hussein', 'made', 'the', 'only', 'self', 'criticism', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'JJ', 'NNP', 'NN', 'CC', 'PRP', 'VBD', 'JJ', 'NN', 'CC', 'PRP', 'VBD', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'WDT', 'RB', 'PDT', 'DT', 'NN', 'WDT', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'TO', 'NN', ',', 'PRP', 'VBD', 'RB', 'IN', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'VBD', 'IN', ',', 'DT', 'NN', 'IN', 'NN', ',', 'DT', 'NN', 'IN', 'NN', ',', 'DT', 'IN', 'NN', ',', 'VBD', 'RB', 'JJ', 'IN', 'IN', 'CD', ',', 'NNP', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'NN', '.']","['WRB', 'PRP', 'VBD', 'VBN', 'JJ', 'NNP', 'NN', 'CC', 'PRP', 'VBD', 'JJ', 'NN', 'CC', 'PRP', 'VBD', 'IN', 'NNP', 'IN', 'DT', 'JJ', 'NN', 'WDT', 'RB', 'PDT', 'DT', 'NN', 'WDT', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'TO', 'NN', ',', 'PRP', 'VBD', 'RB', 'IN', 'DT', 'NN', 'IN', 'PRP$', 'JJ', 'NN', 'VBD', 'IN', ',', 'DT', 'NN', 'IN', 'NN', ',', 'DT', 'NN', 'IN', 'NN', ',', 'DT', 'IN', 'NN', ',', 'VBD', 'RB', 'JJ', 'IN', 'IN', 'CD', ',', 'NNP', 'NNP', 'VBD', 'DT', 'JJ', 'NN', 'NN', '.']"
"['It', 'considered', 'running', 'them', 'during', 'tomorrow', 'night', ""'s"", 'World', 'Series', 'broadcast', 'but', 'decided', 'not', 'to', 'when', 'the', 'market', 'recovered', 'yesterday', '.']","['When', 'the', 'market', 'recovered', 'yesterday', ',', 'it', 'considered', 'running', 'them', 'during', 'tomorrow', 'night', ""'s"", 'World', 'Series', 'broadcast', 'but', 'decided', 'not', 'to', '.']","['WRB', 'DT', 'NN', 'VBD', 'NN', ',', 'PRP', 'VBD', 'VBG', 'PRP', 'IN', 'NN', 'NN', 'POS', 'NNP', 'NNP', 'NN', 'CC', 'VBD', 'RB', 'TO', '.']","['WRB', 'DT', 'NN', 'VBD', 'NN', ',', 'PRP', 'VBD', 'VBG', 'PRP', 'IN', 'NN', 'NN', 'POS', 'NNP', 'NNP', 'NN', 'CC', 'VBD', 'RB', 'TO', '.']"
"['Under', 'current', 'rules', ',', 'even', 'when', 'a', 'network', 'fares', 'well', 'with', 'a', '100', '%', '-', 'owned', 'series', '--', 'ABC', ',', 'for', 'example', ',', 'made', 'a', 'killing', 'in', 'broadcasting', 'its', 'popular', 'crime', '/', 'comedy', '``', 'Moonlighting', ""''"", '--', 'it', 'is', ""n't"", 'allowed', 'to', 'share', 'in', 'the', 'continuing', 'proceeds', 'when', 'the', 'reruns', 'are', 'sold', 'to', 'local', 'stations', '.']","['When', 'a', 'network', 'fares', 'well', 'with', 'a', '100', '%', '-', 'owned', 'series', '--', 'ABC', ',', 'under', 'current', 'rules', ',', 'even', ',', 'for', 'example', ',', 'made', 'a', 'killing', 'in', 'broadcasting', 'its', 'popular', 'crime', '/', 'comedy', '``', 'Moonlighting', ""''"", '--', 'it', 'is', ""n't"", 'allowed', 'to', 'share', 'in', 'the', 'continuing', 'proceeds', 'when', 'the', 'reruns', 'are', 'sold', 'to', 'local', 'stations', '.']","['WRB', 'DT', 'NN', 'VBZ', 'RB', 'IN', 'DT', 'CD', 'NN', ':', 'JJ', 'NN', ':', 'NNP', ',', 'IN', 'JJ', 'NNS', ',', 'RB', ',', 'IN', 'NN', ',', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'PRP$', 'JJ', 'NN', 'NN', 'NN', '``', 'NNP', ""''"", ':', 'PRP', 'VBZ', 'RB', 'VBN', 'TO', 'NN', 'IN', 'DT', 'VBG', 'NNS', 'WRB', 'DT', 'NNS', 'VBP', 'VBN', 'TO', 'JJ', 'NNS', '.']","['WRB', 'DT', 'NN', 'VBZ', 'RB', 'IN', 'DT', 'CD', 'NN', ':', 'JJ', 'NN', ':', 'NNP', ',', 'IN', 'JJ', 'NNS', ',', 'RB', ',', 'IN', 'NN', ',', 'VBD', 'DT', 'NN', 'IN', 'VBG', 'PRP$', 'JJ', 'NN', 'NN', 'NN', '``', 'NNP', ""''"", ':', 'PRP', 'VBZ', 'RB', 'VBN', 'TO', 'NN', 'IN', 'DT', 'VBG', 'NNS', 'WRB', 'DT', 'NNS', 'VBP', 'VBN', 'TO', 'JJ', 'NNS', '.']"
"['The', 'two', 'students', ',', 'Alexander', 'Ghuliyandrin', 'and', 'Oleg', 'Darutsigh', ',', 'said', 'that', 'they', 'were', 'on', 'a', 'trip', 'last', 'Saturday', 'morning', 'when', 'they', 'reached', 'a', 'military', 'fortification', 'near', 'Qisrin', '.']","['When', 'they', 'reached', 'a', 'military', 'fortification', 'near', 'Qisrin', ',', 'the', 'two', 'students', ',', 'Alexander', 'Ghuliyandrin', 'and', 'Oleg', 'Darutsigh', ',', 'said', 'that', 'they', 'were', 'on', 'a', 'trip', 'last', 'Saturday', 'morning', '.']","['WRB', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'DT', 'CD', 'NNS', ',', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', ',', 'VBD', 'IN', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'JJ', 'NNP', 'NN', '.']","['WRB', 'PRP', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'NNP', ',', 'DT', 'CD', 'NNS', ',', 'NNP', 'NNP', 'CC', 'NNP', 'NNP', ',', 'VBD', 'IN', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'JJ', 'NNP', 'NN', '.']"
"['When', 'Jesus', 'and', 'his', 'followers', 'were', 'leaving', 'Jericho', ',', 'a', 'large', 'crowd', 'followed', 'him', '.']","['A', 'large', 'crowd', 'followed', 'him', ',', 'when', 'Jesus', 'and', 'his', 'followers', 'were', 'leaving', 'Jericho', '.']","['DT', 'JJ', 'NN', 'VBD', 'PRP', ',', 'WRB', 'NNP', 'CC', 'PRP$', 'NNS', 'VBD', 'VBG', 'NNP', '.']","['DT', 'JJ', 'NN', 'VBD', 'PRP', ',', 'WRB', 'NNP', 'CC', 'PRP$', 'NNS', 'VBD', 'VBG', 'NNP', '.']"
"['So', 'when', 'NBC', ""'s"", 'Michelle', 'Kosinski', 'was', 'covering', 'some', 'flooding', 'in', 'New', 'Jersey', 'for', 'the', 'Today', 'Show', 'Friday', 'she', 'set', 'out', 'in', 'a', 'canoe']","['When', 'NBC', ""'s"", 'Michelle', 'Kosinski', 'was', 'covering', 'some', 'flooding', 'in', 'New', 'Jersey', 'for', 'the', 'Today', 'Show', 'Friday', 'she', 'set', 'out', 'in', 'a', 'canoe', ',', 'so', '.']","['WRB', 'NNP', 'POS', 'NNP', 'NNP', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'PRP', 'VBD', 'RP', 'IN', 'DT', 'NN', ',', 'RB', '.']","['WRB', 'NNP', 'POS', 'NNP', 'NNP', 'VBD', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'IN', 'DT', 'NNP', 'NNP', 'NNP', 'PRP', 'VBD', 'RP', 'IN', 'DT', 'NN', ',', 'RB', '.']"
"['When', 'the', 'people', 'saw', 'Jesus', ',', 'they', 'were', 'very', 'surprised', 'and', 'ran', 'to', 'welcome', 'him', '.']","['They', 'were', 'very', 'surprised', 'and', 'ran', 'to', 'welcome', 'him', ',', 'when', 'the', 'people', 'saw', 'Jesus', '.']","['PRP', 'VBD', 'RB', 'JJ', 'CC', 'VBD', 'TO', 'VB', 'PRP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'NNP', '.']","['PRP', 'VBD', 'RB', 'JJ', 'CC', 'VBD', 'TO', 'VB', 'PRP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'NNP', '.']"
"['I', 'wonder', 'about', 'that', 'myself', ',', 'but', 'I', 'have', 'to', 'say', 'that', 'when', 'I', 'was', '30', ',', 'I', 'was', ""n't"", 'plying', '15', 'year', 'old', 'girls', 'with', 'booze', '&', 'copping', 'feels', '.']","['When', 'I', 'was', '30', ',', 'I', 'wonder', 'about', 'that', 'myself', ',', 'but', 'I', 'have', 'to', 'say', 'that', ',', 'I', 'was', ""n't"", 'plying', '15', 'year', 'old', 'girls', 'with', 'booze', '&', 'copping', 'feels', '.']","['WRB', 'PRP', 'VBD', 'CD', ',', 'PRP', 'VBP', 'IN', 'DT', 'PRP', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'IN', ',', 'PRP', 'VBD', 'RB', 'VBG', 'CD', 'NN', 'JJ', 'NNS', 'IN', 'NN', 'CC', 'NN', 'NNS', '.']","['WRB', 'PRP', 'VBD', 'CD', ',', 'PRP', 'VBP', 'IN', 'DT', 'PRP', ',', 'CC', 'PRP', 'VBP', 'TO', 'VB', 'IN', ',', 'PRP', 'VBD', 'RB', 'VBG', 'CD', 'NN', 'JJ', 'NNS', 'IN', 'NN', 'CC', 'NN', 'NNS', '.']"
"['Some', 'children', 'told', 'me', ',', '""', 'I', 'secretly', 'called', 'my', 'parents', 'when', 'my', 'custodians', 'were', 'not', 'home', '.', '""']","['When', 'my', 'custodians', 'were', 'not', 'home', '.', ',', 'some', 'children', 'told', 'me', ',', '""', 'I', 'secretly', 'called', 'my', 'parents', '.']","['WRB', 'PRP$', 'NNS', 'VBD', 'RB', 'VBN', '.', ',', 'DT', 'NNS', 'VBD', 'PRP', ',', 'VB', 'PRP', 'RB', 'VBD', 'PRP$', 'NNS', '.']","['WRB', 'PRP$', 'NNS', 'VBD', 'RB', 'NN', '.', ',', 'DT', 'NNS', 'VBD', 'PRP', ',', 'VB', 'PRP', 'RB', 'VBD', 'PRP$', 'NNS', '.']"
"['The', 'time', 'was', 'coming', 'near', 'when', 'Jesus', 'would', 'leave', 'and', 'go', 'back', 'to', 'heaven', '.']","['When', 'Jesus', 'would', 'leave', 'and', 'go', 'back', 'to', 'heaven', ',', 'the', 'time', 'was', 'coming', 'near', '.']","['WRB', 'NNP', 'MD', 'VB', 'CC', 'VB', 'RB', 'TO', 'NN', ',', 'DT', 'NN', 'VBD', 'VBG', 'IN', '.']","['WRB', 'NNP', 'MD', 'VB', 'CC', 'VB', 'RB', 'TO', 'NN', ',', 'DT', 'NN', 'VBD', 'VBG', 'RB', '.']"
"['The', 'attacks', 'began', 'when', 'Democratic', 'Rep.', 'James', 'Florio', 'aired', 'an', 'ad', 'featuring', 'a', 'drawing', 'of', 'Pinocchio', 'and', 'a', 'photograph', 'of', 'Mr.', 'Florio', ""'s"", 'rival', ',', 'Republican', 'Rep.', 'Jim', 'Courter', '.']","['When', 'Democratic', 'Rep.', 'James', 'Florio', 'aired', 'an', 'ad', 'featuring', 'a', 'drawing', 'of', 'Pinocchio', 'and', 'a', 'photograph', 'of', 'Mr.', 'Florio', ""'s"", 'rival', ',', 'the', 'attacks', 'began', ',', 'Republican', 'Rep.', 'Jim', 'Courter', '.']","['WRB', 'JJ', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'CC', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', ',', 'DT', 'NNS', 'VBD', ',', 'NNP', 'NNP', 'NNP', 'NNP', '.']","['WRB', 'JJ', 'NNP', 'NNP', 'NNP', 'VBD', 'DT', 'NN', 'VBG', 'DT', 'NN', 'IN', 'NNP', 'CC', 'DT', 'NN', 'IN', 'NNP', 'NNP', 'POS', 'NN', ',', 'DT', 'NNS', 'VBD', ',', 'NNP', 'NNP', 'NNP', 'NNP', '.']"
"['But', 'other', 'than', 'the', 'fact', 'that', 'besuboru', 'is', 'played', 'with', 'a', 'ball', 'and', 'a', 'bat', ',', 'it', ""'s"", 'unrecognizable', ':', 'Fans', 'politely', 'return', 'foul', 'balls', 'to', 'stadium', 'ushers', ';', 'the', 'strike', 'zone', 'expands', 'depending', 'on', 'the', 'size', 'of', 'the', 'hitter', ';', 'ties', 'are', 'permitted', '--', 'even', 'welcomed', '--', 'since', 'they', 'honorably', 'sidestep', 'the', 'shame', 'of', 'defeat', ';', 'players', 'must', 'abide', 'by', 'strict', 'rules', 'of', 'conduct', 'even', 'in', 'their', 'personal', 'lives', '--', 'players', 'for', 'the', 'Tokyo', 'Giants', ',', 'for', 'example', ',', 'must', 'always', 'wear', 'ties', 'when', 'on', 'the', 'road', '.']","['When', 'on', 'the', 'road', ',', 'but', 'other', 'than', 'the', 'fact', 'that', 'besuboru', 'is', 'played', 'with', 'a', 'ball', 'and', 'a', 'bat', ',', 'it', ""'s"", 'unrecognizable', ':', 'Fans', 'politely', 'return', 'foul', 'balls', 'to', 'stadium', 'ushers', ';', 'the', 'strike', 'zone', 'expands', 'depending', 'on', 'the', 'size', 'of', 'the', 'hitter', ';', 'ties', 'are', 'permitted', '--', 'even', 'welcomed', '--', 'since', 'they', 'honorably', 'sidestep', 'the', 'shame', 'of', 'defeat', ';', 'players', 'must', 'abide', 'by', 'strict', 'rules', 'of', 'conduct', 'even', 'in', 'their', 'personal', 'lives', '--', 'players', 'for', 'the', 'Tokyo', 'Giants', ',', 'for', 'example', ',', 'must', 'always', 'wear', 'ties', '.']","['WRB', 'IN', 'DT', 'NN', ',', 'CC', 'JJ', 'IN', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'PRP', 'VBZ', 'JJ', ':', 'NNS', 'RB', 'VBP', 'JJ', 'NNS', 'TO', 'VB', 'NNS', ':', 'DT', 'NN', 'NN', 'VBZ', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ':', 'NNS', 'VBP', 'VBN', ':', 'RB', 'VBD', ':', 'IN', 'PRP', 'RB', 'VBD', 'DT', 'NN', 'IN', 'NN', ':', 'NNS', 'MD', 'VB', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'RB', 'IN', 'PRP$', 'JJ', 'NNS', ':', 'NNS', 'IN', 'DT', 'NNP', 'NNPS', ',', 'IN', 'NN', ',', 'MD', 'RB', 'VB', 'NNS', '.']","['WRB', 'IN', 'DT', 'NN', ',', 'CC', 'JJ', 'IN', 'DT', 'NN', 'IN', 'NN', 'VBZ', 'VBN', 'IN', 'DT', 'NN', 'CC', 'DT', 'NN', ',', 'PRP', 'VBZ', 'JJ', ':', 'NNS', 'RB', 'VBP', 'JJ', 'NNS', 'TO', 'VB', 'NNS', ':', 'DT', 'NN', 'NN', 'VBZ', 'VBG', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', ':', 'NNS', 'VBP', 'VBN', ':', 'RB', 'VBD', ':', 'IN', 'PRP', 'RB', 'VBD', 'DT', 'NN', 'IN', 'NN', ':', 'NNS', 'MD', 'VB', 'IN', 'JJ', 'NNS', 'IN', 'NN', 'RB', 'IN', 'PRP$', 'JJ', 'NNS', ':', 'NNS', 'IN', 'DT', 'NNP', 'NNPS', ',', 'IN', 'NN', ',', 'MD', 'RB', 'VB', 'NNS', '.']"
