source_input,follow_input,target_output,follow_output
"['And', 'if', 'China', 'wants', 'to', 'eliminate', 'unreported', 'income', ',', 'to', 'date', 'there', 'is', 'no', 'sign', 'of', 'that', ',', 'and', 'there', 'is', 'no', 'compelling', 'evidence', 'to', 'explain', 'when', 'China', 'might', 'eliminate', 'unreported', 'income', '.']","['When', 'China', 'might', 'eliminate', 'unreported', 'income', ',', 'and', 'if', 'China', 'wants', 'to', 'eliminate', 'unreported', 'income', ',', 'to', 'date', 'there', 'is', 'no', 'sign', 'of', 'that', ',', 'and', 'there', 'is', 'no', 'compelling', 'evidence', 'to', 'explain', '.']","['WRB', 'NNP', 'MD', 'VB', 'JJ', 'NN', ',', 'CC', 'IN', 'NNP', 'VBZ', 'TO', 'VB', 'JJ', 'NN', ',', 'IN', 'NN', 'EX', 'VBZ', 'DT', 'NN', 'IN', 'DT', ',', 'CC', 'EX', 'VBZ', 'DT', 'VBG', 'NN', 'TO', 'VB', '.']","['WRB', 'NNP', 'MD', 'VB', 'JJ', 'NN', ',', 'CC', 'IN', 'NNP', 'VBZ', 'TO', 'VB', 'JJ', 'NN', ',', 'IN', 'NN', 'EX', 'VBZ', 'DT', 'NN', 'IN', 'DT', ',', 'CC', 'EX', 'VBZ', 'DT', 'VBG', 'NN', 'TO', 'VB', '.']"
"['Negotiators', 'from', 'the', 'White', 'House', 'trade', 'office', 'will', 'repeat', 'these', 'quota', 'negotiations', 'next', 'year', 'when', 'they', 'will', 'have', 'another', '1', '%', 'of', 'the', 'U.S.', 'steel', 'market', 'to', 'allocate', '.']","['When', 'they', 'will', 'have', 'another', '1', '%', 'of', 'the', 'U.S.', 'steel', 'market', 'to', 'allocate', ',', 'negotiators', 'from', 'the', 'White', 'House', 'trade', 'office', 'will', 'repeat', 'these', 'quota', 'negotiations', 'next', 'year', '.']","['WRB', 'PRP', 'MD', 'VB', 'DT', 'CD', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NN', 'TO', 'VB', ',', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'NN', 'MD', 'VB', 'DT', 'NN', 'NNS', 'JJ', 'NN', '.']","['WRB', 'PRP', 'MD', 'VB', 'DT', 'CD', 'NN', 'IN', 'DT', 'NNP', 'NN', 'NN', 'TO', 'VB', ',', 'NNS', 'IN', 'DT', 'NNP', 'NNP', 'NN', 'NN', 'MD', 'VB', 'DT', 'NN', 'NNS', 'IN', 'NN', '.']"
"['But', 'DR.', 'Chip', 'has', 'developed', 'methods', 'to', 'reduce', 'the', 'sample', 'preparation', 'time', ',', 'which', 'enables', 'a', 'result', 'to', 'be', 'obtained', 'in', 'only', 'six', 'hours', 'when', 'used', 'in', 'combination', 'with', 'their', 'enterovirus', 'chip', '.']","['When', 'used', 'in', 'combination', 'with', 'their', 'enterovirus', 'chip', ',', 'but', 'DR.', 'Chip', 'has', 'developed', 'methods', 'to', 'reduce', 'the', 'sample', 'preparation', 'time', ',', 'which', 'enables', 'a', 'result', 'to', 'be', 'obtained', 'in', 'only', 'six', 'hours', '.']","['WRB', 'VBN', 'IN', 'NN', 'IN', 'PRP$', 'NN', 'NN', ',', 'CC', 'NNP', 'NNP', 'VBZ', 'VBN', 'NNS', 'TO', 'VB', 'DT', 'NN', 'NN', 'NN', ',', 'WDT', 'VBZ', 'DT', 'NN', 'TO', 'VB', 'VBN', 'IN', 'RB', 'CD', 'NNS', '.']","['WRB', 'VBN', 'IN', 'NN', 'IN', 'PRP$', 'NN', 'NN', ',', 'CC', 'NNP', 'NNP', 'VBZ', 'VBN', 'NNS', 'TO', 'VB', 'DT', 'NN', 'NN', 'NN', ',', 'WDT', 'VBZ', 'DT', 'NN', 'TO', 'VB', 'VBN', 'IN', 'RB', 'CD', 'NNS', '.']"
"['Peter', ',', 'John', ',', 'and', 'James', 'were', 'afraid', 'when', 'the', 'cloud', 'covered', 'them', '.']","['When', 'the', 'cloud', 'covered', 'them', ',', 'peter', ',', 'John', ',', 'and', 'James', 'were', 'afraid', '.']","['WRB', 'DT', 'NN', 'VBD', 'PRP', ',', 'NN', ',', 'NNP', ',', 'CC', 'NNP', 'VBD', 'JJ', '.']","['WRB', 'DT', 'NN', 'VBD', 'PRP', ',', 'NN', ',', 'NNP', ',', 'CC', 'NNP', 'VBD', 'JJ', '.']"
"['This', 'is', 'civilization', 'that', 'when', 'we', 'accidentally', 'or', 'deliberately', 'I', 'do', ""n't"", 'know', 'abused', 'the', 'Koran', 'people', 'rioted', 'in', 'Pakistan']","['When', 'we', 'accidentally', 'or', 'deliberately', 'I', 'do', ""n't"", 'know', 'abused', 'the', 'Koran', 'people', 'rioted', 'in', 'Pakistan', ',', 'this', 'is', 'civilization', 'that', '.']","['WRB', 'PRP', 'RB', 'CC', 'RB', 'PRP', 'VBP', 'RB', 'VB', 'VBN', 'DT', 'NNP', 'NNS', 'VBD', 'IN', 'NNP', ',', 'DT', 'VBZ', 'NN', 'IN', '.']","['WRB', 'PRP', 'RB', 'CC', 'RB', 'PRP', 'VBP', 'RB', 'VB', 'VBN', 'DT', 'NNP', 'NNS', 'VBD', 'IN', 'NNP', ',', 'DT', 'VBZ', 'NN', 'WDT', '.']"
"['So', 'do', 'you', 'remember', ',', 'when', 'you', ',', 'Mr.', 'Xu', ',', 'first', 'went', 'to', 'the', 'United', 'States', ',', 'you', 'felt', 'that', 'the', 'Americans', 'were', 'so', 'abnormal', 'for', 'seeing', 'psychiatrists', 'even', 'for', 'minor', 'issues', '.']","['When', 'you', ',', 'so', 'do', 'you', 'remember', ',', 'Mr.', 'Xu', ',', 'first', 'went', 'to', 'the', 'United', 'States', ',', 'you', 'felt', 'that', 'the', 'Americans', 'were', 'so', 'abnormal', 'for', 'seeing', 'psychiatrists', 'even', 'for', 'minor', 'issues', '.']","['WRB', 'PRP', ',', 'RB', 'VBP', 'PRP', 'VB', ',', 'NNP', 'NNP', ',', 'RB', 'VBD', 'IN', 'DT', 'NNP', 'NNP', ',', 'PRP', 'VBD', 'IN', 'DT', 'NNPS', 'VBD', 'RB', 'JJ', 'IN', 'VBG', 'NNS', 'RB', 'IN', 'JJ', 'NNS', '.']","['WRB', 'PRP', ',', 'RB', 'VBP', 'PRP', 'VB', ',', 'NNP', 'NNP', ',', 'RB', 'VBD', 'IN', 'DT', 'NNP', 'NNP', ',', 'PRP', 'VBD', 'IN', 'DT', 'NNPS', 'VBD', 'RB', 'JJ', 'IN', 'VBG', 'NNS', 'RB', 'IN', 'JJ', 'NNS', '.']"
"['``', 'In', 'Moscow', ',', 'they', 'kept', 'asking', 'us', 'things', 'like', ',', '`', 'Why', 'do', 'you', 'make', '15', 'different', 'corkscrews', ',', 'when', 'all', 'you', 'need', 'is', 'one', 'good', 'one', '?', ""'"", ""''"", 'he', 'says', '.']","['When', 'all', 'you', 'need', 'is', 'one', 'good', 'one', '?', ""'"", ""''"", 'he', 'says', ',', '``', 'In', 'Moscow', ',', 'they', 'kept', 'asking', 'us', 'things', 'like', ',', '`', 'Why', 'do', 'you', 'make', '15', 'different', 'corkscrews', '.']","['WRB', 'DT', 'PRP', 'VBP', 'VBZ', 'CD', 'JJ', 'CD', '.', ""''"", ""''"", 'PRP', 'VBZ', ',', '``', 'IN', 'NNP', ',', 'PRP', 'VBD', 'VBG', 'PRP', 'NNS', 'IN', ',', '``', 'WRB', 'VBP', 'PRP', 'VB', 'CD', 'JJ', 'NNS', '.']","['WRB', 'DT', 'PRP', 'VBP', 'VBZ', 'CD', 'JJ', 'CD', '.', ""''"", ""''"", 'PRP', 'VBZ', ',', '``', 'IN', 'NNP', ',', 'PRP', 'VBD', 'VBG', 'PRP', 'NNS', 'IN', ',', '``', 'WRB', 'VBP', 'PRP', 'VB', 'CD', 'JJ', 'NNS', '.']"
"['When', 'I', 'was', 'in', 'Germany', 'under', 'President', 'Gerald', 'Ford', ',', 'I', 'was', 'registered', 'as', 'an', 'informant', 'of', 'CID', ',', 'and', 'as', 'I', 'watched', 'the', 'Soviet', 'Agents', 'pick', 'their', 'targets', 'among', 'our', 'Troops', ',', 'trying', 'to', 'find', 'men', 'that', 'were', 'weak', 'in', 'character', ',', 'so', 'that', 'they', 'could', 'control', 'and', 'influence', 'them', 'to', 'do', 'their', 'dirty', 'works', ',', 'it', 'became', 'evident', 'that', 'they', 'targeted', 'mostly', 'those', 'that', 'had', 'Drug', 'or', 'Alcohol', 'problems', '.']","['I', 'was', 'registered', 'as', 'an', 'informant', 'of', 'CID', ',', 'and', 'as', 'I', 'watched', 'the', 'Soviet', 'Agents', 'pick', 'their', 'targets', 'among', 'our', 'Troops', ',', 'trying', 'to', 'find', 'men', 'that', 'were', 'weak', 'in', 'character', ',', 'so', 'that', 'they', 'could', 'control', 'and', 'influence', 'them', 'to', 'do', 'their', 'dirty', 'works', ',', 'it', 'became', 'evident', 'that', 'they', 'targeted', 'mostly', 'those', 'that', 'had', 'Drug', 'or', 'Alcohol', 'problems', ',', 'when', 'I', 'was', 'in', 'Germany', 'under', 'President', 'Gerald', 'Ford', '.']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'CC', 'IN', 'PRP', 'VBD', 'DT', 'NNP', 'NNPS', 'VB', 'PRP$', 'NNS', 'IN', 'PRP$', 'NNPS', ',', 'VBG', 'TO', 'VB', 'NNS', 'WDT', 'VBD', 'JJ', 'IN', 'NN', ',', 'IN', 'IN', 'PRP', 'MD', 'VB', 'CC', 'VB', 'PRP', 'TO', 'VB', 'PRP$', 'JJ', 'NNS', ',', 'PRP', 'VBD', 'JJ', 'IN', 'PRP', 'VBD', 'RB', 'DT', 'WDT', 'VBD', 'NN', 'CC', 'NNP', 'NNS', ',', 'WRB', 'PRP', 'VBD', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', '.']","['PRP', 'VBD', 'VBN', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'CC', 'IN', 'PRP', 'VBD', 'DT', 'NNP', 'NNPS', 'VB', 'PRP$', 'NNS', 'IN', 'PRP$', 'NNPS', ',', 'VBG', 'TO', 'VB', 'NNS', 'WDT', 'VBD', 'JJ', 'IN', 'NN', ',', 'IN', 'IN', 'PRP', 'MD', 'VB', 'CC', 'VB', 'PRP', 'TO', 'VB', 'PRP$', 'JJ', 'NNS', ',', 'PRP', 'VBD', 'JJ', 'IN', 'PRP', 'VBD', 'RB', 'DT', 'WDT', 'VBD', 'NN', 'CC', 'NNP', 'NNS', ',', 'WRB', 'PRP', 'VBD', 'IN', 'NNP', 'IN', 'NNP', 'NNP', 'NNP', '.']"
"['Mankind', 'is', 'always', 'challenging', 'his', 'limits', ',', 'and', 'when', ',', 'in', 'the', 'near', 'future', ',', 'biochips', 'lift', 'the', 'veil', 'of', 'many', 'diseases', ',', 'the', 'next', 'challenge', 'will', 'have', 'only', 'just', 'begun', '.']","['When', ',', 'mankind', 'is', 'always', 'challenging', 'his', 'limits', ',', 'and', ',', 'in', 'the', 'near', 'future', ',', 'biochips', 'lift', 'the', 'veil', 'of', 'many', 'diseases', ',', 'the', 'next', 'challenge', 'will', 'have', 'only', 'just', 'begun', '.']","['WRB', ',', 'NN', 'VBZ', 'RB', 'VBG', 'PRP$', 'NNS', ',', 'CC', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'DT', 'JJ', 'NN', 'MD', 'VB', 'RB', 'RB', 'VBN', '.']","['WRB', ',', 'NN', 'VBZ', 'RB', 'VBG', 'PRP$', 'NNS', ',', 'CC', ',', 'IN', 'DT', 'JJ', 'NN', ',', 'NNS', 'VBP', 'DT', 'NN', 'IN', 'JJ', 'NNS', ',', 'DT', 'JJ', 'NN', 'MD', 'VB', 'RB', 'RB', 'VBN', '.']"
"['We', 'know', 'that', 'sometimes', 'when', 'we', 'talk', 'on', 'the', 'phone', ',', 'even', 'a', 'pause', 'is', 'a', 'need', 'for', 'emotional', 'exchange', '.']","['When', 'we', 'talk', 'on', 'the', 'phone', ',', 'we', 'know', 'that', 'sometimes', ',', 'even', 'a', 'pause', 'is', 'a', 'need', 'for', 'emotional', 'exchange', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', 'IN', 'RB', ',', 'RB', 'DT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']","['WRB', 'PRP', 'VBP', 'IN', 'DT', 'NN', ',', 'PRP', 'VBP', 'IN', 'RB', ',', 'RB', 'DT', 'NN', 'VBZ', 'DT', 'NN', 'IN', 'JJ', 'NN', '.']"
"['When', 'Xu', 'Xin', 'first', 'invested', 'in', 'Ding', 'Lei', 'of', 'Netease', ',', 'he', 'was', 'the', 'first', 'one', 'to', 'enter', 'the', 'SMS', 'business', 'and', 'the', 'first', 'one', 'to', 'develop', 'online', 'games', '.']","['He', 'was', 'the', 'first', 'one', 'to', 'enter', 'the', 'SMS', 'business', 'and', 'the', 'first', 'one', 'to', 'develop', 'online', 'games', ',', 'when', 'Xu', 'Xin', 'first', 'invested', 'in', 'Ding', 'Lei', 'of', 'Netease', '.']","['PRP', 'VBD', 'DT', 'JJ', 'CD', 'TO', 'VB', 'DT', 'NNP', 'NN', 'CC', 'DT', 'JJ', 'CD', 'TO', 'VB', 'JJ', 'NNS', ',', 'WRB', 'NNP', 'NNP', 'RB', 'VBD', 'IN', 'NNP', 'NNP', 'IN', 'NNP', '.']","['PRP', 'VBD', 'DT', 'JJ', 'CD', 'TO', 'VB', 'DT', 'NNP', 'NN', 'CC', 'DT', 'JJ', 'CD', 'TO', 'VB', 'JJ', 'NNS', ',', 'WRB', 'NNP', 'NNP', 'RB', 'VBD', 'IN', 'NNP', 'NNP', 'IN', 'NNP', '.']"
"['NBC', ""'s"", 'interest', 'may', 'revive', 'the', 'deal', ',', 'which', 'MGM', '/', 'UA', 'killed', 'last', 'week', 'when', 'the', 'Australian', 'concern', 'had', 'trouble', 'raising', 'cash', '.']","['When', 'the', 'Australian', 'concern', 'had', 'trouble', 'raising', 'cash', ',', 'nBC', ""'s"", 'interest', 'may', 'revive', 'the', 'deal', ',', 'which', 'MGM', '/', 'UA', 'killed', 'last', 'week', '.']","['WRB', 'DT', 'JJ', 'NN', 'VBD', 'NN', 'VBG', 'NN', ',', 'NNP', 'POS', 'NN', 'MD', 'VB', 'DT', 'NN', ',', 'WDT', 'NNP', 'SYM', 'NNP', 'VBD', 'JJ', 'NN', '.']","['WRB', 'DT', 'JJ', 'NN', 'VBD', 'NN', 'VBG', 'NN', ',', 'NNP', 'POS', 'NN', 'MD', 'VB', 'DT', 'NN', ',', 'WDT', 'NNP', 'SYM', 'NNP', 'VBD', 'JJ', 'NN', '.']"
"['When', 'an', 'agreement', 'was', 'reached', 'to', 'strip', 'capital', 'gains', 'from', 'the', 'legislation', ',', 'Oregon', 'Sen.', 'Bob', 'Packwood', ',', 'the', 'ranking', 'GOP', 'member', 'of', 'the', 'tax', '-', 'writing', 'Senate', 'Finance', 'Committee', ',', 'hailed', 'it', '.']","['Oregon', 'Sen.', 'Bob', 'Packwood', ',', 'the', 'ranking', 'GOP', 'member', 'of', 'the', 'tax', '-', 'writing', 'Senate', 'Finance', 'Committee', ',', 'hailed', 'it', ',', 'when', 'an', 'agreement', 'was', 'reached', 'to', 'strip', 'capital', 'gains', 'from', 'the', 'legislation', '.']","['NNP', 'NNP', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'DT', 'NN', 'HYPH', 'NN', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'PRP', ',', 'WRB', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'VB', 'NN', 'NNS', 'IN', 'DT', 'NN', '.']","['NNP', 'NNP', 'NNP', 'NNP', ',', 'DT', 'JJ', 'NNP', 'NN', 'IN', 'DT', 'NN', 'HYPH', 'NN', 'NNP', 'NNP', 'NNP', ',', 'VBD', 'PRP', ',', 'WRB', 'DT', 'NN', 'VBD', 'VBN', 'TO', 'VB', 'NN', 'NNS', 'IN', 'DT', 'NN', '.']"
"['When', 'we', 'got', 'the', 'information', ',', 'it', 'was', 'only', '23', ',', '25', 'miles', 'off', ',', 'so', 'we', 'were', 'quite', 'close', '.']","['It', 'was', 'only', '23', ',', '25', 'miles', 'off', ',', 'so', 'we', 'were', 'quite', 'close', ',', 'when', 'we', 'got', 'the', 'information', '.']","['PRP', 'VBD', 'RB', 'CD', ',', 'CD', 'NNS', 'RB', ',', 'CC', 'PRP', 'VBD', 'RB', 'JJ', ',', 'WRB', 'PRP', 'VBD', 'DT', 'NN', '.']","['PRP', 'VBD', 'RB', 'CD', ',', 'CD', 'NNS', 'RB', ',', 'CC', 'PRP', 'VBD', 'RB', 'JJ', ',', 'WRB', 'PRP', 'VBD', 'DT', 'NN', '.']"
"['When', 'the', 'believers', 'learned', 'about', 'this', ',', 'they', 'took', 'Saul', 'to', 'Caesarea', ',', 'and', 'from', 'there', 'they', 'sent', 'him', 'to', 'the', 'city', 'of', 'Tarsus', '.']","['They', 'took', 'Saul', 'to', 'Caesarea', ',', 'and', 'from', 'there', 'they', 'sent', 'him', 'to', 'the', 'city', 'of', 'Tarsus', ',', 'when', 'the', 'believers', 'learned', 'about', 'this', '.']","['PRP', 'VBD', 'NNP', 'IN', 'NNP', ',', 'CC', 'IN', 'RB', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'IN', 'DT', '.']","['PRP', 'VBD', 'NNP', 'IN', 'NNP', ',', 'CC', 'IN', 'RB', 'PRP', 'VBD', 'PRP', 'IN', 'DT', 'NN', 'IN', 'NNP', ',', 'WRB', 'DT', 'NNS', 'VBD', 'IN', 'DT', '.']"
"['She', 'was', 'alive', 'when', 'she', 'left', 'that', 'nursing', 'home']","['When', 'she', 'left', 'that', 'nursing', 'home', ',', 'she', 'was', 'alive', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', 'NN', ',', 'PRP', 'VBD', 'JJ', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', 'NN', ',', 'PRP', 'VBD', 'JJ', '.']"
"['Of', 'course', 'you', 'will', 'recall', 'when', 'he', 'spoke', 'to', 'the', 'parliament', 'there', 'was', 'an', 'ecstatic', 'welcome', 'for', 'him', '.']","['When', 'he', 'spoke', 'to', 'the', 'parliament', 'there', 'was', 'an', 'ecstatic', 'welcome', 'for', 'him', ',', 'of', 'course', 'you', 'will', 'recall', '.']","['WRB', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'EX', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'PRP', ',', 'RB', 'RB', 'PRP', 'MD', 'VB', '.']","['WRB', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'EX', 'VBD', 'DT', 'JJ', 'NN', 'IN', 'PRP', ',', 'IN', 'NN', 'PRP', 'MD', 'VB', '.']"
"['When', 'offered', 'a', 'free', 'trip', 'from', 'the', 'Bronx', ',', 'Wedtech', ""'s"", 'home', ',', 'to', 'Washington', ',', 'D.C.', ',', 'by', 'one', 'of', 'Wedtech', ""'s"", 'principals', ',', 'he', 'tells', 'the', 'reader', ',', '``', 'mindful', 'of', 'accepting', 'anything', 'of', 'value', 'from', 'those', 'I', 'was', 'writing', 'about', ',', 'I', 'declined', '.', ""''""]","['Wedtech', ""'s"", 'home', ',', 'to', 'Washington', ',', 'D.C.', ',', 'by', 'one', 'of', 'Wedtech', ""'s"", 'principals', ',', 'he', 'tells', 'the', 'reader', ',', '``', 'mindful', 'of', 'accepting', 'anything', 'of', 'value', 'from', 'those', 'I', 'was', 'writing', 'about', ',', 'I', 'declined', '.', ""''"", ',', 'when', 'offered', 'a', 'free', 'trip', 'from', 'the', 'Bronx', '.']","['NNP', 'POS', 'NN', ',', 'IN', 'NNP', ',', 'NNP', ',', 'IN', 'CD', 'IN', 'NNP', 'POS', 'NNS', ',', 'PRP', 'VBZ', 'DT', 'NN', ',', '``', 'JJ', 'IN', 'VBG', 'NN', 'IN', 'NN', 'IN', 'DT', 'PRP', 'VBD', 'VBG', 'IN', ',', 'PRP', 'VBD', '.', ""''"", ',', 'WRB', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', '.']","['NNP', 'POS', 'NN', ',', 'IN', 'NNP', ',', 'NNP', ',', 'IN', 'CD', 'IN', 'NNP', 'POS', 'NNS', ',', 'PRP', 'VBZ', 'DT', 'NN', ',', '``', 'JJ', 'IN', 'VBG', 'NN', 'IN', 'NN', 'IN', 'DT', 'PRP', 'VBD', 'VBG', 'IN', ',', 'PRP', 'VBD', '.', ""''"", ',', 'WRB', 'VBN', 'DT', 'JJ', 'NN', 'IN', 'DT', 'NNP', '.']"
"['She', 'said', 'she', 'felt', 'vindicated', 'when', 'he', 'admitted', 'under', 'oath', 'that', 'he', ""'d"", 'had', 'an', 'affair', 'with', 'her', 'after', 'denying', 'it', 'for', 'years', '.']","['When', 'he', 'admitted', 'under', 'oath', 'that', 'he', ""'d"", 'had', 'an', 'affair', 'with', 'her', 'after', 'denying', 'it', 'for', 'years', ',', 'she', 'said', 'she', 'felt', 'vindicated', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NN', 'IN', 'PRP', 'MD', 'VBD', 'DT', 'NN', 'IN', 'PRP', 'IN', 'VBG', 'PRP', 'IN', 'NNS', ',', 'PRP', 'VBD', 'PRP', 'VBD', 'JJ', '.']","['WRB', 'PRP', 'VBD', 'IN', 'NN', 'IN', 'PRP', 'MD', 'VBD', 'DT', 'NN', 'IN', 'PRP', 'IN', 'VBG', 'PRP', 'IN', 'NNS', ',', 'PRP', 'VBD', 'PRP', 'VBD', 'JJ', '.']"
"['No', 'sign', 'of', 'Geragos', 'or', 'Peterson', 'in', 'court', 'yesterday', 'when', 'a', 'judge', 'was', 'considering', 'whether', 'to', 'unseal', 'warrants', 'obtained', 'before', 'Scott', 'Peterson', ""'s"", 'arrest', '.']","['When', 'a', 'judge', 'was', 'considering', 'whether', 'to', 'unseal', 'warrants', 'obtained', 'before', 'Scott', 'Peterson', ""'s"", 'arrest', ',', 'no', 'sign', 'of', 'Geragos', 'or', 'Peterson', 'in', 'court', 'yesterday', '.']","['WRB', 'DT', 'NN', 'VBD', 'VBG', 'IN', 'TO', 'VB', 'NNS', 'VBN', 'IN', 'NNP', 'NNP', 'POS', 'NN', ',', 'DT', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'IN', 'NN', 'NN', '.']","['WRB', 'DT', 'NN', 'VBD', 'VBG', 'IN', 'TO', 'VB', 'NNS', 'VBN', 'IN', 'NNP', 'NNP', 'POS', 'NN', ',', 'DT', 'NN', 'IN', 'NNP', 'CC', 'NNP', 'IN', 'NN', 'NN', '.']"
"['He', 'was', 'right', 'about', 'that', ',', 'but', 'that', 'means', 'that', 'he', 'inaugurated', 'at', 'that', 'point', 'like', 'a', 'dozen', '-', 'years', 'war', 'where', 'the', 'United', 'States', 'could', 'be', 'criticized', 'for', 'doing', 'too', 'little', 'and', 'acting', 'too', 'slowly', 'but', 'all', 'we', ""'re"", 'arguing', 'about', 'lately', 'is', 'to', 'do', 'with', 'those', 'that', 'should', 'have', 'been', 'finished', 'in', '`91', 'when', 'it', 'could', 'have', 'been', 'finished', '.']","['When', 'it', 'could', 'have', 'been', 'finished', ',', 'he', 'was', 'right', 'about', 'that', ',', 'but', 'that', 'means', 'that', 'he', 'inaugurated', 'at', 'that', 'point', 'like', 'a', 'dozen', '-', 'years', 'war', 'where', 'the', 'United', 'States', 'could', 'be', 'criticized', 'for', 'doing', 'too', 'little', 'and', 'acting', 'too', 'slowly', 'but', 'all', 'we', ""'re"", 'arguing', 'about', 'lately', 'is', 'to', 'do', 'with', 'those', 'that', 'should', 'have', 'been', 'finished', 'in', '`91', '.']","['WRB', 'PRP', 'MD', 'VB', 'VBN', 'VBN', ',', 'PRP', 'VBD', 'JJ', 'IN', 'DT', ',', 'CC', 'DT', 'VBZ', 'IN', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'HYPH', 'NNS', 'NN', 'WRB', 'DT', 'NNP', 'NNP', 'MD', 'VB', 'VBN', 'IN', 'VBG', 'RB', 'JJ', 'CC', 'VBG', 'RB', 'RB', 'CC', 'DT', 'PRP', 'VBP', 'VBG', 'IN', 'RB', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'WDT', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'CD', '.']","['WRB', 'PRP', 'MD', 'VB', 'VBN', 'VBN', ',', 'PRP', 'VBD', 'JJ', 'IN', 'DT', ',', 'CC', 'DT', 'VBZ', 'IN', 'PRP', 'VBD', 'IN', 'DT', 'NN', 'IN', 'DT', 'NN', 'HYPH', 'NNS', 'NN', 'WRB', 'DT', 'NNP', 'NNP', 'MD', 'VB', 'VBN', 'IN', 'VBG', 'RB', 'JJ', 'CC', 'VBG', 'RB', 'RB', 'CC', 'DT', 'PRP', 'VBP', 'VBG', 'IN', 'RB', 'VBZ', 'TO', 'VB', 'IN', 'DT', 'WDT', 'MD', 'VB', 'VBN', 'VBN', 'IN', 'CD', '.']"
"['Of', 'these', ',', 'DR.', 'Chip', 'attracted', 'much', 'attention', 'this', 'year', 'when', 'it', 'developed', 'a', 'chip', 'to', 'detect', 'enteroviruses', ',', 'a', 'deadly', 'epidemic', 'of', 'which', 'has', 'gripped', 'Taiwan', 'over', 'the', 'last', 'two', 'years', '.']","['When', 'it', 'developed', 'a', 'chip', 'to', 'detect', 'enteroviruses', ',', 'of', 'these', ',', 'DR.', 'Chip', 'attracted', 'much', 'attention', 'this', 'year', ',', 'a', 'deadly', 'epidemic', 'of', 'which', 'has', 'gripped', 'Taiwan', 'over', 'the', 'last', 'two', 'years', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', 'TO', 'VB', 'NNS', ',', 'IN', 'DT', ',', 'NNP', 'NNP', 'VBD', 'JJ', 'NN', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'IN', 'WDT', 'VBZ', 'VBN', 'NNP', 'IN', 'DT', 'JJ', 'CD', 'NNS', '.']","['WRB', 'PRP', 'VBD', 'DT', 'NN', 'TO', 'VB', 'NNS', ',', 'IN', 'DT', ',', 'NNP', 'NNP', 'VBD', 'JJ', 'NN', 'DT', 'NN', ',', 'DT', 'JJ', 'NN', 'IN', 'WDT', 'VBZ', 'VBN', 'NNP', 'IN', 'DT', 'JJ', 'CD', 'NNS', '.']"
